Date,spx,spx_normalised,log_price,log_return,dt,spx_max_drawdown,spx_max_drawdown_dur
2009-11-17,1110.3199462890625,2.418418204166998,7.012403492673297,0.0009189839116237053,0.0027397260273972603,-0.07902220390840053,227 days
2009-11-18,1109.800048828125,2.4172858013059724,7.011935141889029,-0.00046835078426799015,0.0027397260273972603,-0.07859076221016548,226 days
2009-11-19,1094.9000244140625,2.384831651125264,6.998418336177362,-0.013516805711666358,0.0027397260273972603,-0.06605169943522549,225 days
2009-11-20,1091.3800048828125,2.3771646004324882,6.995198233971161,-0.0032201022062015028,0.0027397260273972603,-0.06303944316842802,224 days
2009-11-23,1106.239990234375,2.4095315404374706,7.008722147905496,0.013523913934335496,0.00821917808219178,-0.07562551876903889,221 days
2009-11-24,1105.6500244140625,2.408246519768925,7.0081886983845925,-0.0005334495209039503,0.0027397260273972603,-0.07513228009762085,220 days
2009-11-25,1110.6300048828125,2.419093551259509,7.012682705264829,0.004494006880236157,0.0027397260273972603,-0.07927931660936816,219 days
2009-11-27,1091.489990234375,2.377404162531052,6.995299005296895,-0.017383699967933985,0.005479452054794521,-0.06313385716870767,217 days
2009-11-30,1095.6300048828125,2.386421641524168,6.999084823726959,0.003785818430064758,0.00821917808219178,-0.06667395696303702,214 days
2009-12-01,1108.8599853515625,2.41523822336919,7.0110877263153615,0.012002902588402087,0.0027397260273972603,-0.07780961474082215,213 days
2009-12-02,1109.239990234375,2.416065922384539,7.011430366314201,0.00034263999883954455,0.0027397260273972603,-0.07812553992596372,212 days
2009-12-03,1099.9200439453125,2.395765892791574,7.002992768822168,-0.008437597492033433,0.0027397260273972603,-0.07031422627599104,211 days
2009-12-04,1105.97998046875,2.4089652060646167,7.00848708107646,0.005494312254292311,0.0027397260273972603,-0.07540820345008281,210 days
2009-12-07,1103.25,2.4030189610343338,7.006015648149656,-0.0024714329268036295,0.00821917808219178,-0.07312031081817905,207 days
2009-12-08,1091.93994140625,2.3783842134692392,6.995711156080141,-0.010304492069515447,0.0027397260273972603,-0.06351990772228844,206 days
2009-12-09,1095.949951171875,2.3871185252759286,6.999376801476118,0.003665645395977357,0.0027397260273972603,-0.06694642762069414,205 days
2009-12-10,1102.3499755859375,2.401058593273277,7.005199521495702,0.005822720019583727,0.0027397260273972603,-0.07236355083483637,204 days
